    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20140512      131558    2456790     2014.360419   6.1276e+015   9.9751e+014      1
    20140512      134857    2456790     2014.360481   6.0817e+015   9.9002e+014      1
    20140512      142158    2456790     2014.360544   6.1751e+015   1.0052e+015      1
    20140512      152525    2456790     2014.360665   4.0352e+015   6.5689e+014      1
    20140513      113046    2456791     2014.362958   5.7245e+015   9.3188e+014      1
    20140513      141142    2456791     2014.363264   9.5597e+015   1.5562e+015      1
    20140514      104312    2456792     2014.365607   5.4229e+015   8.8279e+014      1
    20140514      114917    2456792     2014.365733   4.9419e+015   8.0448e+014      1
    20140514      122218    2456792     2014.365796   5.2471e+015   8.5417e+014      1
    20140514      125520    2456792     2014.365859   3.4187e+015   5.5653e+014      1
    20140514      132820    2456792     2014.365921   6.2086e+015   1.0107e+015      1
    20140514      143426    2456792     2014.366047   6.2591e+015   1.0189e+015      1
    20140514      150728    2456792     2014.366110   7.4682e+015   1.2157e+015      1
    20140515      115659    2456793     2014.368487   6.0014e+015   9.7695e+014      1
    20140515      124457    2456793     2014.368579   9.5494e+015   1.5545e+015      1
    20140515      133258    2456793     2014.368670   8.1813e+015   1.3318e+015      1
    20140515      142100    2456793     2014.368761   7.1313e+015   1.1609e+015      1
    20140515      150859    2456793     2014.368853   7.1787e+015   1.1686e+015      1
    20140515      155659    2456793     2014.368944   7.0284e+015   1.1441e+015      1
    20140516       90836    2456794     2014.370907   4.9217e+015   8.0120e+014      1
    20140516      104751    2456794     2014.371096   8.9419e+015   1.4556e+015      1
    20140516      112056    2456794     2014.371159   8.2596e+015   1.3446e+015      1
    20140516      115405    2456794     2014.371222   6.4424e+015   1.0487e+015      1
    20140516      130015    2456794     2014.371348   8.5288e+015   1.3884e+015      1
    20140516      133322    2456794     2014.371411   1.1241e+016   1.8300e+015      1
    20140516      140627    2456794     2014.371473   7.6709e+015   1.2487e+015      1
    20140516      143934    2456794     2014.371536   8.7566e+015   1.4255e+015      1
    20140516      151236    2456794     2014.371599   9.8685e+015   1.6065e+015      1
    20140517       92339    2456795     2014.373675   6.0924e+015   9.9178e+014      1
    20140517       95644    2456795     2014.373738   6.4329e+015   1.0472e+015      1
    20140517      113558    2456795     2014.373927   6.9239e+015   1.1271e+015      1
    20140517      131513    2456795     2014.374116   8.5766e+015   1.3962e+015      1
    20140517      145433    2456795     2014.374305   7.3661e+015   1.1991e+015      1
    20140519      111411    2456797     2014.379365   6.8732e+015   1.1189e+015      1
    20140519      125318    2456797     2014.379553   7.9784e+015   1.2988e+015      1
    20140519      143234    2456797     2014.379742   7.3912e+015   1.2032e+015      1
    20140519      150539    2456797     2014.379805   6.3014e+015   1.0258e+015      1
    20140520      121334    2456798     2014.382218   7.8602e+015   1.2795e+015      1
    20140520      131940    2456798     2014.382343   1.0003e+016   1.6284e+015      1
    20140521       94104    2456799     2014.384667   4.5949e+015   7.4799e+014      1
    20140521      125147    2456799     2014.385030   6.9639e+015   1.1336e+015      1
    20140521      135555    2456799     2014.385152   7.6768e+015   1.2497e+015      1
    20140522      115553    2456800     2014.387663   7.0922e+015   1.1545e+015      1
    20140522      122854    2456800     2014.387726   8.8713e+015   1.4441e+015      1
    20140522      130159    2456800     2014.387789   8.1223e+015   1.3222e+015      1
    20140522      133502    2456800     2014.387852   8.0732e+015   1.3142e+015      1
    20140522      140804    2456800     2014.387915   1.0027e+016   1.6323e+015      1
    20140522      144111    2456800     2014.387978   1.5136e+016   2.4640e+015      1
    20140523       83647    2456801     2014.390024   8.9995e+015   1.4650e+015      1
    20140523       90951    2456801     2014.390087   7.6554e+015   1.2462e+015      1
    20140523       94300    2456801     2014.390150   9.6836e+015   1.5764e+015      1
    20140523      104914    2456801     2014.390276   1.0166e+016   1.6549e+015      1
    20140523      122056    2456801     2014.390451   1.1244e+016   1.8304e+015      1
    20140523      125402    2456801     2014.390514   1.0359e+016   1.6863e+015      1
    20140523      132707    2456801     2014.390577   1.2710e+016   2.0691e+015      1
    20140523      140014    2456801     2014.390640   1.9331e+016   3.1468e+015      1
    20140523      150623    2456801     2014.390766   1.5789e+016   2.5702e+015      1
    20140524      105102    2456802     2014.393019   6.7785e+015   1.1035e+015      1
    20140524      112407    2456802     2014.393082   8.2787e+015   1.3477e+015      1
    20140526      120036    2456804     2014.398631   7.9131e+015   1.2882e+015      1
    20140526      122744    2456804     2014.398683   1.0048e+016   1.6358e+015      1
    20140526      130042    2456804     2014.398746   1.2269e+016   1.9972e+015      1
    20140526      133340    2456804     2014.398808   1.0044e+016   1.6350e+015      1
    20140526      140636    2456804     2014.398871   1.1444e+016   1.8629e+015      1
    20140526      143935    2456804     2014.398934   1.1880e+016   1.9340e+015      1
    20140526      155449    2456804     2014.399077   1.3316e+016   2.1677e+015      1
    20140527       92213    2456805     2014.401070   1.2288e+016   2.0003e+015      1
    20140528      114745    2456806     2014.404086   5.5513e+015   9.0368e+014      1
    20140603      133558    2456812     2014.420731   6.4295e+015   1.0466e+015      1
    20140616      114651    2456825     2014.456139   3.9250e+015   6.3895e+014      1
    20140616      135838    2456825     2014.456390   4.0549e+015   6.6009e+014      1
    20140624      142931    2456833     2014.478367   3.3246e+015   5.4120e+014      1
    20140630      112419    2456839     2014.494453   3.8926e+015   6.3367e+014      1
    20140630      140932    2456839     2014.494767   4.6648e+015   7.5937e+014      1
    20140630      144228    2456839     2014.494830   2.1822e+015   3.5524e+014      1
    20140701      125218    2456840     2014.497360   6.3690e+015   1.0368e+015      1
    20140701      132515    2456840     2014.497422   6.2682e+015   1.0204e+015      1
    20140701      135417    2456840     2014.497478   5.9786e+015   9.7325e+014      1
    20140702      121930    2456841     2014.500037   5.2523e+015   8.5500e+014      1
    20140702      125228    2456841     2014.500100   4.6185e+015   7.5183e+014      1
    20140707      124125    2456846     2014.513777   5.9315e+015   9.6558e+014      1
    20140707      132940    2456846     2014.513869   4.5729e+015   7.4441e+014      1
    20140707      141850    2456846     2014.513963   5.8479e+015   9.5197e+014      1
    20140708      131445    2456847     2014.516581   5.5227e+015   8.9904e+014      1
    20140709      103047    2456848     2014.519008   5.0022e+015   8.1429e+014      1
    20140709      111839    2456848     2014.519099   5.5441e+015   9.0251e+014      1
    20140709      120632    2456848     2014.519191   3.8804e+015   6.3168e+014      1
    20140709      125642    2456848     2014.519286   7.1402e+015   1.1623e+015      1
    20140709      134257    2456848     2014.519374   4.9105e+015   7.9937e+014      1
    20140709      151526    2456848     2014.519550   8.4271e+015   1.3718e+015      1
    20140710      112234    2456849     2014.521847   5.6405e+015   9.1821e+014      1
    20140710      120847    2456849     2014.521935   2.8970e+015   4.7159e+014      1
    20140710      125500    2456849     2014.522022   2.5457e+015   4.1441e+014      1
    20140710      134111    2456849     2014.522110   5.2535e+015   8.5520e+014      1
    20140711      112956    2456850     2014.524600   5.2062e+015   8.4751e+014      1
    20140712      103700    2456851     2014.527239   2.6968e+015   4.3901e+014      1
    20140718      140343    2456857     2014.544071   6.1609e+015   1.0029e+015      1
    20140718      145132    2456857     2014.544162   5.8679e+015   9.5522e+014      1
    20140722      111624    2456861     2014.554712   7.6874e+015   1.2514e+015      1
    20140723       83734    2456862     2014.557149   6.7396e+015   1.0971e+015      1
    20140723       95319    2456862     2014.557293   6.0780e+015   9.8943e+014      1
    20140723      105617    2456862     2014.557413   6.4914e+015   1.0567e+015      1
    20140723      114410    2456862     2014.557504   6.4441e+015   1.0490e+015      1
    20140723      134419    2456862     2014.557733   5.6296e+015   9.1644e+014      1
    20140729      125615    2456868     2014.574080   8.0114e+015   1.3042e+015      1
    20140729      143156    2456868     2014.574262   3.5775e+015   5.8238e+014      1
    20140729      151947    2456868     2014.574353   5.5161e+015   8.9795e+014      1
    20140731      101917    2456870     2014.579260   2.2617e+015   3.6818e+014      1
    20140731      133044    2456870     2014.579625   5.1445e+015   8.3746e+014      1
    20140731      141836    2456870     2014.579716   7.7498e+015   1.2616e+015      1
    20140801      135409    2456871     2014.582409   2.5405e+015   4.1356e+014      1
    20140803      113725    2456873     2014.587628   5.2448e+015   8.5379e+014      1
    20140803      121025    2456873     2014.587691   6.7281e+015   1.0953e+015      1
    20140831      110654    2456901     2014.664283   5.0823e+015   8.2734e+014      1
    20140831      115350    2456901     2014.664372   5.6985e+015   9.2765e+014      1
    20140831      124107    2456901     2014.664462   5.4394e+015   8.8547e+014      1
    20140831      132759    2456901     2014.664551   5.5803e+015   9.0841e+014      1
    20140901      124640    2456902     2014.667212   7.6365e+015   1.2431e+015      1
    20140901      133238    2456902     2014.667300   1.3915e+016   2.2651e+015      1
    20140903      100612    2456904     2014.672386   1.0454e+016   1.7018e+015      1
    20140908      102412    2456909     2014.686119   5.7892e+015   9.4241e+014      1
    20140909       95857    2456910     2014.688811   7.8198e+015   1.2730e+015      1
    20140909      132439    2456910     2014.689202   9.1164e+015   1.4840e+015      1
    20140910       93015    2456911     2014.691496   8.6510e+015   1.4083e+015      1
    20140910      135701    2456911     2014.692003   6.8838e+015   1.1206e+015      1
